,object,animal,datetime
4451,rfid,lemon,2025-04-05 10:36:33.955
4452,innerIR,-,2025-04-05 10:36:34.073
4453,rfid,lemon,2025-04-05 10:36:34.075
4454,rfid,lemon,2025-04-05 10:36:34.206
4455,rfid,lemon,2025-04-05 10:36:34.327
4456,rfid,lemon,2025-04-05 10:36:34.445
4457,rfid,lemon,2025-04-05 10:36:34.563
4458,rfid,lemon,2025-04-05 10:36:34.885
4459,rfid,lemon,2025-04-05 10:36:35.010
4460,rfid,lemon,2025-04-05 10:36:35.124
4461,rfid,lemon,2025-04-05 10:36:35.237
4462,rfid,lemon,2025-04-05 10:36:35.358
4463,rfid,lemon,2025-04-05 10:36:35.475
4464,rfid,lemon,2025-04-05 10:36:35.689
4465,rfid,lemon,2025-04-05 10:36:35.807
4466,rfid,lemon,2025-04-05 10:36:35.924
4467,rfid,lemon,2025-04-05 10:36:36.042
4468,rfid,lemon,2025-04-05 10:36:36.165
4469,rfid,lemon,2025-04-05 10:36:36.281
4470,rfid,lemon,2025-04-05 10:36:36.398
4471,rfid,lemon,2025-04-05 10:36:36.516
4472,rfid,lemon,2025-04-05 10:36:36.634
4473,rfid,lemon,2025-04-05 10:36:36.754
4474,rfid,lemon,2025-04-05 10:36:36.869
4475,rfid,lemon,2025-04-05 10:36:36.984
4476,rfid,lemon,2025-04-05 10:36:37.099
4477,rfid,lemon,2025-04-05 10:36:37.214
4478,rfid,lemon,2025-04-05 10:36:37.430
4479,rfid,lemon,2025-04-05 10:36:37.548
4480,rfid,lemon,2025-04-05 10:36:37.669
4481,rfid,lemon,2025-04-05 10:36:37.792
4482,rfid,lemon,2025-04-05 10:36:38.009
4483,rfid,lemon,2025-04-05 10:36:38.126
4484,rfid,lemon,2025-04-05 10:36:38.244
4485,rfid,lemon,2025-04-05 10:36:38.367
4486,rfid,lemon,2025-04-05 10:36:38.485
4487,rfid,lemon,2025-04-05 10:36:38.803
4488,rfid,lemon,2025-04-05 10:36:38.920
4489,rfid,lemon,2025-04-05 10:36:39.039
4490,rfid,lemon,2025-04-05 10:36:39.258
4491,rfid,lemon,2025-04-05 10:36:39.476
4492,rfid,lemon,2025-04-05 10:36:39.592
4493,rfid,lemon,2025-04-05 10:36:39.812
4494,rfid,lemon,2025-04-05 10:36:39.937
4495,rfid,lemon,2025-04-05 10:36:40.061
4496,rfid,lemon,2025-04-05 10:36:40.276
4497,rfid,lemon,2025-04-05 10:36:40.493
4498,rfid,lemon,2025-04-05 10:36:40.612
4499,rfid,lemon,2025-04-05 10:36:40.842
4500,rfid,lemon,2025-04-05 10:36:40.965
4501,rfid,lemon,2025-04-05 10:36:41.089
4502,rfid,lemon,2025-04-05 10:36:41.210
4503,rfid,lemon,2025-04-05 10:36:41.325
4504,rfid,lemon,2025-04-05 10:36:41.443
4505,rfid,lemon,2025-04-05 10:36:41.563
4506,rfid,lemon,2025-04-05 10:36:41.780
4507,rfid,lemon,2025-04-05 10:36:42.000
4508,rfid,lemon,2025-04-05 10:36:42.317
4509,rfid,lemon,2025-04-05 10:36:42.434
4510,rfid,lemon,2025-04-05 10:36:42.550
4511,rfid,lemon,2025-04-05 10:36:42.668
4512,rfid,lemon,2025-04-05 10:36:42.785
4513,rfid,lemon,2025-04-05 10:36:43.006
4514,rfid,lemon,2025-04-05 10:36:43.124
4515,rfid,lemon,2025-04-05 10:36:43.244
4516,rfid,lemon,2025-04-05 10:36:43.462
4517,rfid,lemon,2025-04-05 10:36:43.682
4518,rfid,lemon,2025-04-05 10:36:43.903
4519,rfid,lemon,2025-04-05 10:36:44.122
4520,rfid,lemon,2025-04-05 10:36:44.239
4521,rfid,lemon,2025-04-05 10:36:44.357
4522,rfid,lemon,2025-04-05 10:36:44.575
4523,rfid,lemon,2025-04-05 10:36:44.692
4524,rfid,lemon,2025-04-05 10:36:44.810
4525,rfid,lemon,2025-04-05 10:36:44.931
4526,rfid,lemon,2025-04-05 10:36:45.157
4527,rfid,lemon,2025-04-05 10:36:45.279
4528,rfid,lemon,2025-04-05 10:36:45.495
4529,rfid,lemon,2025-04-05 10:36:45.913
4530,rfid,lemon,2025-04-05 10:36:46.030
4531,rfid,lemon,2025-04-05 10:36:46.149
4532,rfid,lemon,2025-04-05 10:36:46.268
4533,rfid,lemon,2025-04-05 10:36:46.385
4534,rfid,lemon,2025-04-05 10:36:46.503
4535,rfid,lemon,2025-04-05 10:36:46.624
4536,outerIR,-,2025-04-05 11:25:54.425
4537,rfid,lychee,2025-04-05 11:25:55.141
4538,innerIR,-,2025-04-05 11:25:55.253
4539,rfid,lychee,2025-04-05 11:25:55.260
4540,rfid,lychee,2025-04-05 11:25:55.487
4541,rfid,lychee,2025-04-05 11:25:55.605
4542,rfid,lychee,2025-04-05 11:25:55.732
4543,rfid,lychee,2025-04-05 11:25:55.851
4544,rfid,lychee,2025-04-05 11:25:55.977
4545,rfid,lychee,2025-04-05 11:25:56.097
4546,rfid,lychee,2025-04-05 11:25:56.215
4547,rfid,lychee,2025-04-05 11:25:56.634
4548,rfid,lychee,2025-04-05 11:25:56.863
4549,rfid,lychee,2025-04-05 11:25:57.479
4550,rfid,lychee,2025-04-05 11:25:58.497
4551,rfid,lychee,2025-04-05 11:26:00.823
4552,innerIR,-,2025-04-05 11:26:01.594
4553,rfid,lychee,2025-04-05 11:26:01.855
4554,rfid,lychee,2025-04-05 11:26:02.281
4555,rfid,lychee,2025-04-05 11:26:02.399
4556,rfid,lychee,2025-04-05 11:26:02.519
4557,rfid,lychee,2025-04-05 11:26:02.938
4558,rfid,lychee,2025-04-05 11:26:03.157
4559,rfid,lychee,2025-04-05 11:26:03.379
4560,rfid,lychee,2025-04-05 11:26:03.700
4561,rfid,lychee,2025-04-05 11:26:04.021
4562,rfid,lychee,2025-04-05 11:26:04.143
4563,rfid,lychee,2025-04-05 11:26:04.565
4564,rfid,lychee,2025-04-05 11:26:04.788
4565,rfid,lychee,2025-04-05 11:26:05.006
4566,rfid,lychee,2025-04-05 11:26:05.428
4567,innerIR,-,2025-04-05 11:26:11.235
4568,outerIR,-,2025-04-05 11:26:17.773
4569,innerIR,-,2025-04-05 11:26:18.002
4570,innerIR,-,2025-04-05 11:26:19.118
4571,outerIR,-,2025-04-05 11:26:22.944
4572,innerIR,-,2025-04-05 11:26:23.274
4573,rfid,wolverine,2025-04-05 11:26:23.472
4574,rfid,wolverine,2025-04-05 11:26:23.598
4575,innerIR,-,2025-04-05 11:30:52.916
4576,outerIR,-,2025-04-05 11:30:53.138
4577,rfid,wolverine,2025-04-05 11:30:53.298
4578,rfid,wolverine,2025-04-05 11:30:53.422
4579,outerIR,-,2025-04-05 11:31:37.740
4580,outerIR,-,2025-04-05 11:31:38.263
4581,outerIR,-,2025-04-05 11:31:40.785
4582,outerIR,-,2025-04-05 11:31:41.106
4583,outerIR,-,2025-04-05 11:32:09.173
4584,innerIR,-,2025-04-05 11:32:10.806
4585,outerIR,-,2025-04-05 11:32:11.233
4586,outerIR,-,2025-04-05 11:32:14.653
4587,rfid,lemon,2025-04-05 11:32:15.658
4588,rfid,lemon,2025-04-05 11:32:16.476
4589,innerIR,-,2025-04-05 11:32:21.193
4590,outerIR,-,2025-04-05 11:32:25.727
4591,outerIR,-,2025-04-05 11:32:29.158
4592,outerIR,-,2025-04-05 11:32:32.288
4593,outerIR,-,2025-04-05 11:32:34.016
4594,innerIR,-,2025-04-05 11:32:36.840
4595,outerIR,-,2025-04-05 11:32:37.264
4596,innerIR,-,2025-04-05 11:32:37.677
4597,innerIR,-,2025-04-05 11:32:38.394
4598,outerIR,-,2025-04-05 11:32:40.314
4599,innerIR,-,2025-04-05 11:32:41.134
4600,innerIR,-,2025-04-05 11:32:41.849
4601,outerIR,-,2025-04-05 11:32:42.065
4602,innerIR,-,2025-04-05 11:32:42.682
4603,innerIR,-,2025-04-05 11:32:43.902
4604,innerIR,-,2025-04-05 11:32:45.722
4605,outerIR,-,2025-04-05 11:32:46.949
4606,innerIR,-,2025-04-05 11:32:47.171
4607,rfid,lemon,2025-04-05 11:32:47.748
4608,rfid,lemon,2025-04-05 11:32:48.075
4609,rfid,lemon,2025-04-05 11:32:48.190
4610,rfid,lemon,2025-04-05 11:32:48.415
4611,rfid,lemon,2025-04-05 11:32:48.530
4612,rfid,lemon,2025-04-05 11:32:48.648
4613,rfid,lemon,2025-04-05 11:32:48.769
4614,rfid,lemon,2025-04-05 11:32:49.089
4615,rfid,lemon,2025-04-05 11:32:49.305
4616,rfid,lemon,2025-04-05 11:32:49.621
4617,rfid,lemon,2025-04-05 11:32:49.842
4618,innerIR,-,2025-04-05 11:32:49.892
4619,rfid,lemon,2025-04-05 11:32:50.061
4620,rfid,lemon,2025-04-05 11:32:50.282
4621,rfid,lemon,2025-04-05 11:32:50.400
4622,rfid,lemon,2025-04-05 11:32:50.617
4623,rfid,lemon,2025-04-05 11:32:50.833
4624,rfid,lemon,2025-04-05 11:32:50.950
4625,rfid,lemon,2025-04-05 11:32:51.070
4626,rfid,lemon,2025-04-05 11:32:51.289
4627,rfid,lemon,2025-04-05 11:32:51.404
4628,rfid,lemon,2025-04-05 11:32:51.619
4629,rfid,lemon,2025-04-05 11:32:51.838
4630,rfid,lemon,2025-04-05 11:32:51.955
4631,rfid,lemon,2025-04-05 11:32:52.070
4632,rfid,lemon,2025-04-05 11:32:52.186
4633,rfid,lemon,2025-04-05 11:32:52.310
4634,rfid,lemon,2025-04-05 11:32:52.428
4635,rfid,lemon,2025-04-05 11:32:52.545
4636,rfid,lemon,2025-04-05 11:32:52.665
4637,rfid,lemon,2025-04-05 11:32:52.780
4638,rfid,lemon,2025-04-05 11:32:52.898
4639,rfid,lemon,2025-04-05 11:32:53.022
4640,rfid,lemon,2025-04-05 11:32:53.137
4641,rfid,lemon,2025-04-05 11:32:53.252
4642,rfid,lemon,2025-04-05 11:32:53.372
4643,rfid,lemon,2025-04-05 11:32:53.486
4644,rfid,lemon,2025-04-05 11:32:53.600
4645,rfid,lemon,2025-04-05 11:32:53.815
4646,rfid,lemon,2025-04-05 11:32:53.933
4647,rfid,lemon,2025-04-05 11:32:54.053
4648,rfid,lemon,2025-04-05 11:32:54.176
4649,rfid,lemon,2025-04-05 11:32:54.292
4650,outerIR,-,2025-04-05 11:32:57.626
4651,outerIR,-,2025-04-05 11:33:02.759
4652,outerIR,-,2025-04-05 11:33:04.185
4653,outerIR,-,2025-04-05 11:33:11.015
4654,outerIR,-,2025-04-05 11:33:11.946
4655,outerIR,-,2025-04-05 11:33:12.264
4656,outerIR,-,2025-04-05 11:33:14.988
4657,innerIR,-,2025-04-05 11:35:57.825
4658,innerIR,-,2025-04-05 11:36:01.659
4659,innerIR,-,2025-04-05 11:36:07.295
4660,innerIR,-,2025-04-05 11:36:08.524
4661,outerIR,-,2025-04-05 11:36:09.642
4662,outerIR,-,2025-04-05 11:36:41.914
4663,innerIR,-,2025-04-05 11:36:44.344
4664,outerIR,-,2025-04-05 11:37:01.803
4665,innerIR,-,2025-04-05 11:37:02.427
4666,innerIR,-,2025-04-05 11:37:48.230
4667,innerIR,-,2025-04-05 11:37:50.871
4668,innerIR,-,2025-04-05 11:37:55.209
4669,innerIR,-,2025-04-05 11:38:08.091
4670,innerIR,-,2025-04-05 11:38:13.225
4671,outerIR,-,2025-04-05 11:38:16.074
4672,innerIR,-,2025-04-05 11:38:17.306
4673,outerIR,-,2025-04-05 11:38:17.525
4674,innerIR,-,2025-04-05 11:38:17.644
4675,outerIR,-,2025-04-05 11:38:18.160
4676,rfid,lychee,2025-04-05 11:38:18.232
4677,outerIR,-,2025-04-05 11:45:35.963
4678,rfid,lychee,2025-04-05 11:45:36.467
4679,rfid,lychee,2025-04-05 11:45:36.585
4680,rfid,lychee,2025-04-05 11:45:36.703
4681,rfid,lychee,2025-04-05 11:45:36.829
4682,rfid,lychee,2025-04-05 11:45:36.947
4683,innerIR,-,2025-04-05 11:45:37.005
4684,rfid,lychee,2025-04-05 11:45:37.069
4685,rfid,lychee,2025-04-05 11:45:37.187
4686,rfid,lychee,2025-04-05 11:45:37.306
4687,rfid,lychee,2025-04-05 11:45:37.432
4688,rfid,lychee,2025-04-05 11:45:37.554
4689,rfid,lychee,2025-04-05 11:45:37.671
4690,rfid,lychee,2025-04-05 11:45:37.791
4691,rfid,lychee,2025-04-05 11:45:37.910
4692,rfid,lychee,2025-04-05 11:45:39.930
4693,rfid,lychee,2025-04-05 11:45:40.453
4694,rfid,lychee,2025-04-05 11:45:40.671
4695,rfid,lychee,2025-04-05 11:45:41.294
4696,rfid,lychee,2025-04-05 11:45:41.517
4697,rfid,lychee,2025-04-05 11:45:41.736
4698,rfid,lychee,2025-04-05 11:45:41.851
4699,rfid,lychee,2025-04-05 11:45:41.970
4700,rfid,lychee,2025-04-05 11:45:42.291
4701,rfid,lychee,2025-04-05 11:45:42.513
4702,rfid,lychee,2025-04-05 11:45:42.736
4703,rfid,lychee,2025-04-05 11:45:42.954
4704,rfid,lychee,2025-04-05 11:45:43.071
4705,rfid,lychee,2025-04-05 11:45:43.290
4706,rfid,lychee,2025-04-05 11:45:43.514
4707,rfid,lychee,2025-04-05 11:45:43.638
4708,rfid,lychee,2025-04-05 11:45:44.158
4709,rfid,lychee,2025-04-05 11:45:44.284
4710,outerIR,-,2025-04-05 11:45:54.964
4711,innerIR,-,2025-04-05 11:45:55.195
4712,rfid,lychee,2025-04-05 11:45:55.225
4713,innerIR,-,2025-04-05 11:45:56.111
4714,outerIR,-,2025-04-05 11:46:00.337
4715,innerIR,-,2025-04-05 11:46:00.662
4716,rfid,wolverine,2025-04-05 11:46:00.756
4717,outerIR,-,2025-04-05 11:46:00.886
4718,outerIR,-,2025-04-05 11:46:01.206
4719,innerIR,-,2025-04-05 11:50:16.327
4720,outerIR,-,2025-04-05 11:50:16.545
4721,rfid,wolverine,2025-04-05 11:50:16.592
4722,rfid,wolverine,2025-04-05 11:50:16.810
4723,innerIR,-,2025-04-05 11:50:17.163
4724,innerIR,-,2025-04-05 12:00:40.711
4725,outerIR,-,2025-04-05 12:00:40.937
4726,rfid,lychee,2025-04-05 12:00:41.021
4727,rfid,lychee,2025-04-05 12:00:41.140
4728,rfid,lychee,2025-04-05 12:00:41.261
4729,innerIR,-,2025-04-05 12:00:42.258
4730,outerIR,-,2025-04-05 12:00:42.975
4731,outerIR,-,2025-04-05 12:03:06.164
4732,innerIR,-,2025-04-05 12:03:06.385
4733,rfid,lychee,2025-04-05 12:03:06.480
4734,innerIR,-,2025-04-05 12:03:26.839
4735,outerIR,-,2025-04-05 12:03:27.063
4736,rfid,lychee,2025-04-05 12:03:27.130
4737,innerIR,-,2025-04-05 12:03:27.778
4738,innerIR,-,2025-04-05 12:03:28.397
4739,outerIR,-,2025-04-05 13:20:16.265
4740,outerIR,-,2025-04-05 13:20:19.419
4741,rfid,lychee,2025-04-05 13:20:20.474
4742,rfid,lychee,2025-04-05 13:20:20.647
4743,rfid,lychee,2025-04-05 13:20:20.768
4744,innerIR,-,2025-04-05 13:20:20.789
4745,rfid,lychee,2025-04-05 13:20:20.921
4746,rfid,lychee,2025-04-05 13:20:21.147
4747,rfid,lychee,2025-04-05 13:20:21.390
4748,rfid,lychee,2025-04-05 13:20:21.944
4749,rfid,lychee,2025-04-05 13:20:22.065
4750,rfid,lychee,2025-04-05 13:20:22.182
4751,rfid,lychee,2025-04-05 13:20:22.906
4752,rfid,lychee,2025-04-05 13:20:23.542
4753,rfid,lychee,2025-04-05 13:20:24.266
4754,rfid,lychee,2025-04-05 13:20:24.490
4755,rfid,lychee,2025-04-05 13:20:24.628
4756,rfid,lychee,2025-04-05 13:20:25.345
4757,rfid,lychee,2025-04-05 13:20:25.882
4758,rfid,lychee,2025-04-05 13:20:26.300
4759,rfid,lychee,2025-04-05 13:20:26.432
4760,rfid,lychee,2025-04-05 13:20:29.265
4761,rfid,lychee,2025-04-05 13:20:30.806
4762,rfid,lychee,2025-04-05 13:20:33.348
4763,rfid,lychee,2025-04-05 13:20:33.609
4764,rfid,lychee,2025-04-05 13:20:33.750
4765,rfid,lychee,2025-04-05 13:20:33.907
4766,rfid,lychee,2025-04-05 13:20:34.249
4767,rfid,lychee,2025-04-05 13:20:34.371
4768,rfid,lychee,2025-04-05 13:20:35.262
4769,rfid,lychee,2025-04-05 13:20:35.382
4770,rfid,lychee,2025-04-05 13:20:36.144
4771,rfid,lychee,2025-04-05 13:20:37.375
4772,rfid,lychee,2025-04-05 13:20:37.500
4773,rfid,lychee,2025-04-05 13:20:38.027
4774,rfid,lychee,2025-04-05 13:20:38.196
4775,rfid,lychee,2025-04-05 13:20:38.739
4776,rfid,lychee,2025-04-05 13:20:39.173
4777,rfid,lychee,2025-04-05 13:20:41.131
4778,rfid,lychee,2025-04-05 13:20:41.351
4779,rfid,lychee,2025-04-05 13:20:42.175
4780,rfid,lychee,2025-04-05 13:20:42.309
4781,rfid,lychee,2025-04-05 13:20:42.757
4782,rfid,lychee,2025-04-05 13:20:43.176
4783,rfid,lychee,2025-04-05 13:20:43.300
4784,rfid,lychee,2025-04-05 13:20:43.423
4785,rfid,lychee,2025-04-05 13:20:43.553
4786,rfid,lychee,2025-04-05 13:20:43.893
4787,rfid,lychee,2025-04-05 13:20:44.058
4788,rfid,lychee,2025-04-05 13:20:44.196
4789,rfid,lychee,2025-04-05 13:20:44.545
4790,outerIR,-,2025-04-05 13:27:09.143
4791,innerIR,-,2025-04-05 13:27:09.873
4792,rfid,wolverine,2025-04-05 13:27:10.048
4793,rfid,wolverine,2025-04-05 13:27:10.172
4794,outerIR,-,2025-04-05 13:27:11.111
4795,innerIR,-,2025-04-05 13:27:11.526
4796,outerIR,-,2025-04-05 13:27:21.490
4797,innerIR,-,2025-04-05 13:27:21.923
4798,innerIR,-,2025-04-05 13:27:25.554
4799,innerIR,-,2025-04-05 13:40:59.681
4800,outerIR,-,2025-04-05 13:41:00.107
4801,innerIR,-,2025-04-05 13:41:05.235
4802,outerIR,-,2025-04-05 13:41:05.460
4803,rfid,wolverine,2025-04-05 13:41:05.508
4804,outerIR,-,2025-04-05 13:42:18.321
4805,rfid,lychee,2025-04-05 13:42:18.631
4806,innerIR,-,2025-04-05 13:42:18.646
4807,rfid,lychee,2025-04-05 13:42:18.750
4808,outerIR,-,2025-04-05 13:42:19.163
4809,innerIR,-,2025-04-05 13:42:19.482
4810,outerIR,-,2025-04-05 13:58:54.871
4811,rfid,lemon,2025-04-05 13:58:55.976
4812,innerIR,-,2025-04-05 13:58:56.100
4813,rfid,lemon,2025-04-05 13:58:56.191
4814,rfid,lemon,2025-04-05 13:58:56.412
4815,rfid,lemon,2025-04-05 13:58:56.631
4816,rfid,lemon,2025-04-05 13:58:56.750
4817,rfid,lemon,2025-04-05 13:58:56.871
4818,rfid,lemon,2025-04-05 13:58:56.993
4819,rfid,lemon,2025-04-05 13:58:57.118
4820,rfid,lemon,2025-04-05 13:58:57.234
4821,rfid,lemon,2025-04-05 13:58:57.349
4822,rfid,lemon,2025-04-05 13:58:57.468
4823,rfid,lemon,2025-04-05 13:58:57.585
4824,rfid,lemon,2025-04-05 13:58:57.705
4825,rfid,lemon,2025-04-05 13:58:57.820
4826,rfid,lemon,2025-04-05 13:58:57.937
4827,rfid,lemon,2025-04-05 13:58:58.053
4828,rfid,lemon,2025-04-05 13:58:58.168
4829,rfid,lemon,2025-04-05 13:58:58.283
4830,rfid,lemon,2025-04-05 13:58:58.400
4831,rfid,lemon,2025-04-05 13:58:58.521
4832,rfid,lemon,2025-04-05 13:58:58.737
4833,rfid,lemon,2025-04-05 13:58:58.850
4834,rfid,lemon,2025-04-05 13:58:59.073
4835,rfid,lemon,2025-04-05 13:58:59.187
4836,rfid,lemon,2025-04-05 13:58:59.502
4837,rfid,lemon,2025-04-05 13:58:59.618
4838,rfid,lemon,2025-04-05 13:58:59.739
4839,rfid,lemon,2025-04-05 13:58:59.856
4840,rfid,lemon,2025-04-05 13:59:00.077
4841,rfid,lemon,2025-04-05 13:59:00.192
4842,rfid,lemon,2025-04-05 13:59:00.323
4843,rfid,lemon,2025-04-05 13:59:00.441
4844,rfid,lemon,2025-04-05 13:59:00.561
4845,rfid,lemon,2025-04-05 13:59:00.680
4846,rfid,lemon,2025-04-05 13:59:00.796
4847,rfid,lemon,2025-04-05 13:59:01.013
4848,rfid,lemon,2025-04-05 13:59:01.130
4849,rfid,lemon,2025-04-05 13:59:01.246
4850,rfid,lemon,2025-04-05 13:59:01.362
4851,rfid,lemon,2025-04-05 13:59:01.479
4852,rfid,lemon,2025-04-05 13:59:01.602
4853,rfid,lemon,2025-04-05 13:59:01.719
4854,rfid,lemon,2025-04-05 13:59:01.838
4855,rfid,lemon,2025-04-05 13:59:01.959
4856,rfid,lemon,2025-04-05 13:59:02.079
4857,rfid,lemon,2025-04-05 13:59:02.597
4858,rfid,lemon,2025-04-05 13:59:02.714
4859,rfid,lemon,2025-04-05 13:59:02.833
4860,rfid,lemon,2025-04-05 13:59:02.952
4861,rfid,lemon,2025-04-05 13:59:03.071
4862,rfid,lemon,2025-04-05 13:59:03.288
4863,rfid,lemon,2025-04-05 13:59:03.405
4864,rfid,lemon,2025-04-05 13:59:03.526
4865,rfid,lemon,2025-04-05 13:59:03.645
4866,rfid,lemon,2025-04-05 13:59:03.764
4867,rfid,lemon,2025-04-05 13:59:03.883
4868,rfid,lemon,2025-04-05 13:59:03.999
4869,rfid,lemon,2025-04-05 13:59:04.118
4870,rfid,lemon,2025-04-05 13:59:04.233
4871,outerIR,-,2025-04-05 14:07:10.087
4872,innerIR,-,2025-04-05 14:07:14.120
4873,innerIR,-,2025-04-05 14:07:14.945
4874,outerIR,-,2025-04-05 14:07:16.866
4875,innerIR,-,2025-04-05 14:07:17.381
4876,outerIR,-,2025-04-05 14:07:18.602
4877,outerIR,-,2025-04-05 14:07:19.617
4878,outerIR,-,2025-04-05 14:07:21.440
4879,outerIR,-,2025-04-05 14:07:27.468
4880,outerIR,-,2025-04-05 14:07:44.526
4881,outerIR,-,2025-04-05 14:07:45.372
4882,innerIR,-,2025-04-05 14:07:46.291
4883,innerIR,-,2025-04-05 14:07:46.910
4884,innerIR,-,2025-04-05 14:07:51.536
4885,outerIR,-,2025-04-05 14:07:52.560
4886,outerIR,-,2025-04-05 14:07:55.685
4887,outerIR,-,2025-04-05 14:07:57.412
4888,outerIR,-,2025-04-05 14:07:58.528
4889,innerIR,-,2025-04-05 14:07:58.742
4890,outerIR,-,2025-04-05 14:07:59.864
4891,innerIR,-,2025-04-05 14:08:00.680
4892,innerIR,-,2025-04-05 14:08:01.099
4893,outerIR,-,2025-04-05 14:08:09.227
4894,innerIR,-,2025-04-05 14:08:09.656
4895,rfid,lemon,2025-04-05 14:08:09.674
4896,rfid,lemon,2025-04-05 14:08:09.793
4897,rfid,lemon,2025-04-05 14:08:09.918
4898,rfid,lemon,2025-04-05 14:08:10.041
4899,rfid,lemon,2025-04-05 14:08:10.163
4900,rfid,lemon,2025-04-05 14:08:10.289
4901,rfid,lemon,2025-04-05 14:08:10.606
4902,rfid,lemon,2025-04-05 14:08:10.725
4903,rfid,lemon,2025-04-05 14:08:10.946
4904,rfid,lemon,2025-04-05 14:08:11.096
4905,rfid,lemon,2025-04-05 14:08:11.214
4906,rfid,lemon,2025-04-05 14:08:11.332
4907,rfid,lemon,2025-04-05 14:08:11.447
4908,rfid,lemon,2025-04-05 14:08:11.566
4909,rfid,lemon,2025-04-05 14:08:11.786
4910,rfid,lemon,2025-04-05 14:08:11.904
4911,rfid,lemon,2025-04-05 14:08:12.023
4912,rfid,lemon,2025-04-05 14:08:12.240
4913,rfid,lemon,2025-04-05 14:08:12.355
4914,rfid,lemon,2025-04-05 14:08:12.477
4915,rfid,lemon,2025-04-05 14:08:12.601
4916,rfid,lemon,2025-04-05 14:08:12.720
4917,rfid,lemon,2025-04-05 14:08:12.840
4918,rfid,lemon,2025-04-05 14:08:12.960
4919,rfid,lemon,2025-04-05 14:08:13.075
4920,rfid,lemon,2025-04-05 14:08:13.190
4921,rfid,lemon,2025-04-05 14:08:13.313
4922,rfid,lemon,2025-04-05 14:08:13.430
4923,rfid,lemon,2025-04-05 14:08:13.547
4924,rfid,lemon,2025-04-05 14:08:14.063
4925,rfid,lemon,2025-04-05 14:08:14.183
4926,rfid,lemon,2025-04-05 14:08:14.304
4927,rfid,lemon,2025-04-05 14:08:14.421
4928,rfid,lemon,2025-04-05 14:08:14.636
4929,rfid,lemon,2025-04-05 14:08:14.750
4930,rfid,lemon,2025-04-05 14:08:14.870
4931,rfid,lemon,2025-04-05 14:08:15.094
4932,rfid,lemon,2025-04-05 14:08:15.315
4933,rfid,lemon,2025-04-05 14:08:15.432
4934,rfid,lemon,2025-04-05 14:08:15.850
4935,rfid,lemon,2025-04-05 14:08:15.972
4936,rfid,lemon,2025-04-05 14:08:16.093
4937,rfid,lemon,2025-04-05 14:08:16.218
4938,rfid,lemon,2025-04-05 14:08:16.336
4939,rfid,lemon,2025-04-05 14:08:16.452
4940,rfid,lemon,2025-04-05 14:08:16.674
4941,rfid,lemon,2025-04-05 14:08:16.895
4942,rfid,lemon,2025-04-05 14:08:17.013
4943,rfid,lemon,2025-04-05 14:08:17.332
4944,rfid,lemon,2025-04-05 14:08:17.448
4945,rfid,lemon,2025-04-05 14:08:17.567
4946,rfid,lemon,2025-04-05 14:08:17.783
4947,rfid,lemon,2025-04-05 14:08:17.899
4948,rfid,lemon,2025-04-05 14:08:18.022
4949,rfid,lemon,2025-04-05 14:08:18.340
4950,rfid,lemon,2025-04-05 14:08:18.661
4951,rfid,lemon,2025-04-05 14:08:18.780
4952,rfid,lemon,2025-04-05 14:08:19.002
4953,rfid,lemon,2025-04-05 14:08:19.118
4954,rfid,lemon,2025-04-05 14:08:19.236
4955,rfid,lemon,2025-04-05 14:08:19.507
4956,rfid,lemon,2025-04-05 14:08:19.637
4957,rfid,lemon,2025-04-05 14:08:19.956
4958,rfid,lemon,2025-04-05 14:08:20.076
4959,rfid,lemon,2025-04-05 14:08:20.193
4960,rfid,lemon,2025-04-05 14:08:20.410
4961,rfid,lemon,2025-04-05 14:08:20.529
4962,rfid,lemon,2025-04-05 14:08:20.649
4963,rfid,lemon,2025-04-05 14:08:20.768
4964,rfid,lemon,2025-04-05 14:08:20.884
4965,rfid,lemon,2025-04-05 14:08:21.004
4966,rfid,lemon,2025-04-05 14:08:21.128
4967,rfid,lemon,2025-04-05 14:08:21.246
4968,rfid,lemon,2025-04-05 14:08:21.463
4969,rfid,lemon,2025-04-05 14:08:21.680
4970,rfid,lemon,2025-04-05 14:08:21.797
4971,rfid,lemon,2025-04-05 14:08:22.023
4972,rfid,lemon,2025-04-05 14:08:22.345
4973,rfid,lemon,2025-04-05 14:08:22.664
4974,rfid,lemon,2025-04-05 14:08:22.782
4975,rfid,lemon,2025-04-05 14:08:22.899
4976,rfid,lemon,2025-04-05 14:08:23.020
4977,rfid,lemon,2025-04-05 14:08:23.141
4978,rfid,lemon,2025-04-05 14:08:23.357
4979,rfid,lemon,2025-04-05 14:08:23.484
4980,rfid,lemon,2025-04-05 14:08:23.701
4981,rfid,lemon,2025-04-05 14:08:23.821
4982,rfid,lemon,2025-04-05 14:08:24.152
4983,rfid,lemon,2025-04-05 14:08:24.271
4984,rfid,lemon,2025-04-05 14:08:24.388
4985,rfid,lemon,2025-04-05 14:08:24.614
4986,rfid,lemon,2025-04-05 14:08:24.734
4987,rfid,lemon,2025-04-05 14:08:24.923
4988,rfid,lemon,2025-04-05 14:08:25.045
4989,rfid,lemon,2025-04-05 14:08:25.163
4990,rfid,lemon,2025-04-05 14:08:25.282
4991,rfid,lemon,2025-04-05 14:08:25.406
4992,rfid,lemon,2025-04-05 14:08:25.527
